用户ID,死因,最后一条微博发布时间,评论时间,时间差,评论者姓名,评论内容,Tree_Hole,Whaling_Wall,Not_Related
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 12:57:39,1.0,Beryl166,我是一个中度抑郁症，焦虑症的人，也就是双向情感障碍，现在我也读研了，但是是我最喜欢的专业，临床医学，精神病与精神卫生学，我一直在吃药，在治疗，突然发现自己在好转，我理解你所承受的一切，也希望你能和我一起斗争，我们都不是一个人在战斗,1,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 16:47:21,0.0,再吃三斤小水葱,在图书馆焦头烂额的我，看到这条微博并且得知这个男孩子已经没了的消息时，真的不知道该说什么。对着我自己的还没敲定的选题，眼睁睁瞅着语料不知道怎么分析，太能理解他的心情了，况且自己处境还没有那么难，只是单纯的不停自我怀疑。,1,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 15:05:12,1.0,旅人花茶换了咖啡,抱歉，不敢用大号回复你，我的话太多啦，就用图片了。祝你快乐，幸福。,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 16:37:27,0.0,_七月不戚_,这种日常的叙事但是字字又透露着无奈和绝望的文字太难过了，太难过了。,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 11:35:49,0.0,ClaireHu_,希望看到你下一条微博告诉我们，你很好,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 16:40:36,0.0,ToBTheONE,希望在这里评论的每一位研究生朋友都能好好的，都能顺利毕业，健康生活。,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 20:29:11,0.0,AlanYXwang,我们实验室电脑都TM快赶上我的年纪了,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 10:41:17,1.0,何雨泽Gogoing_,140字真的不够我想说的,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 16:39:17,0.0,_一大个橙纸,你可以回来吗？去他妈的科研论文毕业工作  我好难过…最感同身受的一次,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 14:50:39,1.0,葡萄味吸吸冻,如果你在风里，记得拂过每个人的脸庞。,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 16:16:36,0.0,熟人_陌生人,看到这一句一句的话，和我的心境是多么的相似，我曾经充满热情的想要大展拳脚，读了博之后，我觉得毕业都是奢望，每天被失败的实验摧毁心理，在晚上偷偷的自己修复，白天还要带起面具，笑着对着所有人，有次和我妈打电话，说了一句太难了，眼泪也掉下来了，匆忙挂了电话。只希望做科研的我们各自安好吧,1,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 17:41:46,0.0,我本人超酷的,这辈子还有那么长，没什么是过不去的,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-15 01:26:50,1.0,张稳重张耐心张规律的仰慕者,我从研一开始关注国内的高学历学生自杀事件，我已经跟老师申请了课题，我们的课题《因导学关系异化所引发的极端事件现状及建立针对性预防机制研究》已经批了，我很想研究好《拴好生命的最后一根安全绳》，我很想通过我微不足道的研究，能改变点什么，我很想做点事情,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 14:37:37,0.0,岔路转弯,感觉永远都是这样乖乖的学生，本本分分的学生受欺负，压力又很大，真的不容易，希望大家都有勇气和能力来面对。希望人还在，什么事都没有，事情终会解决的！,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 13:10:16,0.0,_果子郭,感同身受！希望国家政府尽快重视起来且严格把控科研届教师的素质质量，有很多搞科研的老师把学生当...使唤。逼迫学生。施加常人无法理解的压力。我们来学校不是当奴隶的，是来学知识的。@中央人民广播电台,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 08:44:00,1.0,于晓莎97084,下辈子别读研究生，研究生的导师制度真的有问题，我们现在正在熬毕业，我有孩子只求他安安稳稳的就好，绝对不读硕士博士，因为一旦选择了错误的导师，将会将他的性格乃至人生全部改变！,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 10:52:16,1.0,西西超人不会飞,感同身受 这就是另外一个我 大同小异 看得我直落泪 2020年不知道哭了多少次和我爸妈说想退学 每次和导师谈完都觉得自己是个傻子 从一个快乐阳光的小孩变成低沉死气沉沉的研究生 我的朋友都不敢相信我一个那么快乐开朗的人需要去看心理医生 也是从读研开始才觉得这个世界对我好冷酷,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 11:49:20,1.0,JiAnG_YuQiNg,是小猫咪了吧  要幸福呀,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-21 14:14:24,8.0,瑰拉第七个女儿,我了解到一个男生， “身高180+ 会跳舞会弹吉他， 会开小卖部娱乐赚钱， 去旅游会给朋友寄手写明信片， 会夸女孩子可爱， 他考研专业第一， 他喜欢日语， 他想要一只猫”， “后来呢，后来他变成了一只快乐的猫” 是你吗，昔书,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 20:05:10,1.0,枯荣Vcn,“中国长久以来的教育，把怡然自乐叫做不求上进，把兴趣爱好称作玩物丧志，把强加意志叫做寄予厚望。我们一直在被告诉怎么变得卓越不凡，但没有人教过，怎么接受平庸。也没有人来告诉所有人，平庸没有错，平庸不是失败。”他们都在说不就是个坎儿有什么大不了的，对，不就是个坎儿，过不去咱就不过了。,1,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 11:51:44,1.0,不是士多啤梨,这么轻描淡写的背后是经历了无数次的挣扎也曾声嘶力竭在无数个夜晚里求救我们都是大多数的普通人没有过人天赋没有四方支持一路披荆斩棘最终伤痕累累一个人自愈没什么只是周遭种种却会让你怀疑自己这么做为了什么越来越多无形有形的精神魔鬼缠身却没有一个人能帮你驱魔所以你输了你恨你输了也庆幸你输了,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 14:15:22,1.0,独赶朝暮,无比讨厌那些动辄拿抗压能力差，心理素质不行这样的话来评论这类事情的人，不管是当时被家长掐着脖子后来跳楼的十几岁少年还是面对升学发论文毕业压力的学生，没能体会别人经历什么又不负责任地指点说这种做法傻和不值得的做法真的很低级，真的是个很温柔的人啊，最后还在祝国家一切都好,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 12:23:49,0.0,鱼儿游得快,你一定坚持过了，你一定努力过了，这是你的选择，希望你是真的解脱了，去那边的话就做一只小猫咪吧,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 14:01:16,1.0,士多啤梨好吃的嘞,也不知道你这只小猫咪能不能看到这么多人在跟你聊天,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 11:16:43,0.0,懒回顾_Quentina,不想说什么你坚持下去之类的话，就跟前面楼层说的一样，我知道你很痛苦，但是呢 总是觉得有点可惜的 。希望来世你可以做一只天天晒太阳的小猫，有人疼有人爱，无忧无虑的吧。,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-15 00:33:35,1.0,阮阮阮睦,我爱上了一个已经逝去的人,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 13:16:19,0.0,Namikoko,《围城》,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 11:58:21,0.0,水十三-争取博完不秃头,别呀，我博士三年多，连数据都没有，成天也抑郁得不行。我们聊聊好不好，总会有办法的,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 13:35:46,1.0,荒山渔夫-,等到祖国繁华盛景的那天，等到贸易战结束，疫情不再反扑，所有的花都开了，春天来临的时候，你跟着阳光一起回来吧，好不好,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 12:09:30,0.0,举目见日不见君,我去年产生过退学的想法  今年也面临着延毕  但我已经看开了  延毕就延毕吧  不丢人  千万不要放弃啊,1,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 14:48:14,0.0,是一只橘橘吖,如果没有我老公 我的研究生三年估计也是读不下去的吧 作为一个导师没有专业的理论依据指导学生 而是用连学生自己都觉得没有根据的点子瞎指挥 一直处在科研瓶颈阶段以及在这个阶段里备受导师的精神PUA 而且这竟然还是国内大部分导师的现状 可悲,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 13:05:50,0.0,_Interlude,只有读过化环专业的人 才知道有多坑多苦逼多没有前途 能熬出来有所作为的寥寥无几  校友如果有下辈子一定要选择一个自己爱做的事情好好过一生,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 15:02:49,1.0,ZhengThe_Hu,他曾经也对世界充满了期待。,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-20 13:59:18,7.0,星降之夜Pein,送你的花和心意收到了吧！再见啦！,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 01:05:46,0.0,stupid狗格格,学校导师培养机制都有问题，可是没人解决问题，每年在扩招扩招，毕业要求越来越严格，甚至开题和中期也搞出来末位淘汰制。很多学生稀里糊涂来读研，很多为了水文凭，很多老师把学生当成廉价劳动力，完全不因材施教……很难解决的困境。,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 19:58:39,1.0,这个人我不ins,“如果你太累 及时告别没有罪”,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 10:39:44,1.0,有很多好运气的陈旺旺,求求你别死，我们同岁，我也还在备考公务员，学了一年还啥都不是，父母工作很辛苦，全力支持我让我全职备考，你马上就要毕业了，即使延期你也会顺顺利利的毕业，全中国这么多研究生，怎么可能每一个都做出很突出的研究贡献，大家都是为了毕业奔向更美好的前程啊，你才25岁，研究生阶段也一定会顺利完结,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-27 23:33:18,14.0,Quinn_o_o,你的账号一直在我常访问的人里面。有时候不开心会打开看一看大家的评论。因为有你，才有这么多可爱善良的人都能说出自己的话。但是我宁愿我们都没来过，你还在。,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-26 12:00:29,13.0,不过一粒陈埃,还是给你看一下我的小猫，要开心啦！它叫白给，是你走的那天我捡到的 ，捡到的时候特别小，现在已经长大很多啦！,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 18:19:25,0.0,重庆市选帝侯,生化环材这个垃圾专业取消算了,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-11-07 11:07:32,25.0,给我一口清贰羊,昔书，我去建设新疆了，愿我们的祖国繁荣昌盛。,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-20 00:25:34,6.0,爱蛋挞人士-,原来你叫昔书，原来之前是考研第一名，真是个好名字，真是一个优秀又温柔善良的人。今天是头七啦，希望今天之后就安安心心地，成为一只小猫咪无忧无虑地过吧。我会注意路上的每一只小猫咪的,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 06:57:24,1.0,妞妞的博士麻麻,不毕业就不毕业，有什么了不起？你见过读个博士，每年一万的学费，没人指导，开题费还要自己掏腰包的吗？苦苦支撑，是因为我想到我的家人。所以，很多身外之物，不要也罢。生命，是最宝贵的。,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 11:59:56,0.0,是NeNe呀,你在大工就已经很优秀了啊！！不要做傻事呀！世上美好的东西有很多真的,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 10:50:17,0.0,沐子剑-jachin,所有的绝望都可能源于曾经的希望，当面对生死而心无波澜之时，也许他真的是再无其他归宿了。唯愿天堂安好也愿所有人都能好好活着！,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 12:38:49,0.0,就到这里吧,实验数据的可重复性，尤其是现在越来越偏微纳尺度，其实很多领域都是个大问题，这也是物理事实的一部分呀,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 12:22:06,1.0,l草莓小臭臭l,有些导师象征性的说一些自己都记不得的修改意见，最后想不起来，又说你自己没用功没按要求来，动不动拿延迟毕业说事，不知道别人在背后因为你一句不经心的话努力的多久,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-20 10:37:01,7.0,美丽的大饼超级酷,我在你隔壁学校哦，最近好多老师都在拿你举例子教育我们要提高自己的承受能力balabala的，老师们的言语里都在说你不对不好，说你有问题。但是我们都知道你没有，我们都知道的哦。你就舒舒服服的享受你小猫咪的生活，周围人对你的偏见，我替你出头，最近大连的天气和秋天的太阳都超级舒服，多晒太阳呀,1,0,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-15 07:47:46,2.0,樱桃味的退烧片儿,早上好,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-12-11 11:41:38,59.0,写给李华的一封信,小猫咪，路过给你问声好,0,1,0
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 11:56:40,1.0,皮和肉要一起吃,如果有人会看到我的评论，我想我们在培养孩子的时候，一定要告诉他，家是永远的港湾，这不是一句话，而是我们需要用行动给他们的安全感，要教育孩子永远有一颗乐观向上的心态，孩子呀，希望你真的变成了猫，为你祈祷,1,0,0
