index,评论内容,Year_Month,Tree Hole
1305.0,下雪了，李医生,2022-11,0
1486.0,向您致以最高的敬意🙏,2020-02,0
1523.0,有是一夜失眠了，不知道怎么才能睡着💤，,2020-08,1
1050.0,李医生 有好多话不知道该跟谁说  表面看起来很开心 实际难过的要死,2021-11,1
1252.0,李医生，最近又严重了？,2022-08,1
994.0,文亮医生，我考上了，是第一志愿的第二专业,2021-08,1
1284.0,疫情偷走了我们的时间和快乐，李医生现在应该有了新的生活也过得很快乐吧！,2022-09,1
1271.0,三年了，疫情还没结束,2022-09,1
85.0,您一定要好起来啊！！！,2020-02,0
137.0,都很不容易,2020-03,1
62.0,一定要挺过去这一劫,2020-02,0
1562.0,文亮医生保佑……🙏🙏🙏,2022-08,0
1129.0,李医生，你说疫情是不是上天对人类的惩罚？人们为了经济利益，做了很多违背自然规律的事情，近几年，有些好转，但好像稍微有点晚,2022-01,1
1423.0,哥，明天回家，宿舍都亢奋，在拉呱哈哈哈哈哈。明天卷铺盖滚蛋喽，直接是开心的锣鼓！不过我囤了好多零食啊，不知道要收拾到啥时候。今天宿舍通知十点做核酸，到一点多才做上。孩子都快饿晕了。晚安哥,2022-12,1
930.0,李医生好 夫人孩子安 一年又过去了,2021-04,0
59.0,不会忘记您，愿您安息,2020-02,0
1419.0,李医生，重庆开放了，身边有认识的人阳了，开始觉得阳一次没啥，后面看到说阳两次或三次就会跟世界说再见了，心里难免还是难过和恐慌了，我不知道我能不能躲过去，在你这里许愿，愿我在意的人和在意我的人都好好活在这世界上，看到未来，如若不幸，离开了，就当我们在另外一个世界再遇见了,2022-12,1
1555.0,早，昨天发生一些事情搞得很不愉快，本来都是有事情都要回家过年，排的时间都核对了四五天了，居然最后一天同事才发现她的时间有问题一直在闹，差点影响到我的时间，真的很烦人，导致做梦我被安排在那天跟她换了一下，气的我不想干了。太真实了这个梦，任性的人真的很无语😓,2022-01,1
741.0,李医生好，下周一开始新的启程了，一起加油吧，祝好,2020-10,1
678.0,早啊李医生，今天我二十一岁啦。,2020-09,1
438.0,李医生 早上好 今天是2020.5.15 庆余年没有更新 世界没有变好,2020-05,1
772.0,李医生，晚上好。今天是柚子爸爸生日，恰逢立冬。祝柚子爸爸生日快乐，李医生立冬快乐,2020-11,1
818.0,1年了，你不该被遗忘，来你微博看看。,2020-12,0
1503.0,🙏,2020-03,0
71.0,就想过来看看你,2020-02,0
378.0,疫情过后，怎么感觉整个人变得无欲无求了。活着的时候要对自己好，自己永远不要辜负自己,2020-04,1
912.0,李先生，你好！,2021-03,0
1015.0,早，李医生,2021-10,0
898.0,李医生我觉得这世上除了父母是无条件的关心你爱你，其他人都不会毫无保留的爱你对吧,2021-02,1
66.0,李医生，一路走好,2020-02,0
370.0,李医生早，武汉解封了，希望武汉重新焕发以前的魅力，感谢武汉人民的牺牲，感谢全国医护人员，感谢李医生与在此次疫情中献出生命的英雄们，希望你们保佑中华儿女平安度过这次疫情！,2020-04,0
1023.0,晚安啦 希望会好起来的,2021-10,1
1563.0,中秋快乐🎑！,2022-09,1
753.0,李医生，冬天又要来了。要多穿点衣服，多喝热水，多锻炼身体，少熬夜,2020-10,0
173.0,今天心情还是不好，我怎么了？,2020-03,1
318.0,早上好，李先生,2020-04,0
950.0,不知道啥時候能帶貓離開 估計遙遙無期吧……,2021-05,1
374.0,今天是清明节，李医生，你被永远留在2020年的春天里，你也永远留在了武汉人的心里。愿安息…………,2020-04,0
298.0,武汉解封了。,2020-04,1
1054.0,兄弟，生活很累的。如果发现自己一直努力的目标是根本不值得的，心会碎裂吗？,2021-11,1
547.0,我要离婚了，离开他这个家，他们家太累了，只是我的孩子怎么办,2020-08,1
1056.0,李医生，我男朋友走了。他去景德镇了，我没有挽留，我是不是很乖，我知道他不得不走。,2021-11,1
1561.0,文亮医生保佑……🙏🙏🙏,2022-07,0
363.0,李医生，这几天天气转凉，你也要注意身体啊,2020-04,0
1178.0,李医生早,2022-04,0
553.0,晚上好李医生～又来看你啦～最近日子有点难熬呢 希望接下来一切都好,2020-08,1
469.0,恭喜啊李医生，母子平安,2020-06,0
952.0,我又来了，诺大平台找不到讲话的地方。就想在这里说下心情。我的创业好艰难，我的创作时间好奢侈。创业和创作两个重要的命根子。好害怕突然被雷公打倒。害怕不顺利害怕又做错选择....,2021-05,1
1272.0,李医生我最近好难过,2022-09,1
329.0,晚安，你是我的引路人,2020-04,0
1439.0,新年快乐李医生,2023-01,0
835.0,新年快乐,2021-01,1
474.0,今天去了医院看身体,2020-06,1
820.0,李医生新年快乐，好快呀，知道你走的那些天，我一有心事就跑你这诉苦，真的2020年太难了，好在我们还活着，还有希望在，大家2021年都要好好的！,2020-12,1
796.0,早安！李医生！,2020-12,0
881.0,快新年啦 新年快乐,2021-02,1
1052.0,我最近对一个男生上头怎么办？我好像在自我攻略 我不可以不可以！！,2021-11,1
416.0,李医生，生活越来越难了,2020-05,1
1106.0,小李，新年快乐,2022-01,0
477.0,海阔凭鱼跃 天高任鸟飞今年一定考上研究生,2020-06,1
833.0,新年好,2021-01,1
663.0,本来因为今年不能出国留学觉得很生气,2020-09,1
1111.0,我们小区今晚准备全员核算了,2022-01,1
886.0,不难过 不伤心 淡定,2021-02,1
555.0,为啥就睡不着呢。还有几个小时就要科二考试了。这已经是我第三次去考试了。不能再挂了。希望这次可以考过,2020-08,1
232.0,这段时间心情都很低落，身体也有些不适，感觉是情绪引发的。明天也点一个你爱吃的炸鸡，吃完应该就会开心一点吧。,2020-03,1
806.0,李医生，平安夜快乐！祝您来世平安。,2020-12,0
1002.0,什么时候才能…好起来,2021-09,1
1267.0,好难过啊,2022-09,1
1356.0,李医生，谢谢你！,2022-12,0
969.0,李医生早,2021-07,0
859.0,新年好,2021-02,1
187.0,医生，武汉慢慢好起来了，你看到了吗,2020-03,0
1115.0,家里不同意怎么办啊到底,2022-01,1
1367.0,真的结束了啊,2022-12,1
451.0,晚安啦,2020-06,1
995.0,李医生，又来看你了：江南倦客登临，多少豪雄，几许消沉。今日何堪，买田阳羡，挂剑长林。（【元】乔吉《折桂令·毗陵晚眺》）祝好！,2021-08,1
571.0,致敬！,2020-09,0
133.0,李医生，有很多话想对你说，但是，一路走好，向你致敬，你是人民的英雄,2020-02,0
436.0,李医生今天天气有点凉，您多穿点！我们都想您，您在那边要把自己照顾好啊！,2020-05,0
340.0,北京要做长期防疫的准备了，哎！遥遥无期～,2020-04,1
1458.0,下午为什么要往水杯里放茶叶？,2023-02,1
609.0,致敬,2020-09,0
604.0,感谢你,2020-09,0
1154.0,李医生，晚安呀，今年我要变好一点点，努力健身，努力找工作，努力生活,2022-02,1
1049.0,李医生，第三个冬天了呢，祝好，你和我和大家~,2021-11,1
1481.0,李文亮医生，一定要活下来啊🙏🙏🙏,2020-02,0
1196.0,李医生 人这一辈子 还可以在心里重新装下几个人,2022-04,1
937.0,李医生，上次和您留言是我快结婚的时候，现在我已经结婚两个月了，短短两个月，我经历了不知道自己怀孕吃了活血的中药，导致孩子生化了…又经历了和他争吵崩溃浑身发抖。好累，可能爱真的离我很远吧,2021-04,1
1379.0,李医生，今天我也阳了。。,2022-12,0
334.0,你在那边还好吗？,2020-04,0
674.0,大家没有忘记你，真好,2020-09,0
321.0,北京解封是个好消息,2020-04,1
1496.0,希望能好起来 加油💪,2020-02,1
1468.0,怎么又要星期一了！！,2023-03,1
514.0,如果，没有人再愿意从事医生和护士的职业。那世界可会变得太糟糕了。护士姐姐会不会是因为实名举报无果，辞职无果，权益得不保障，再加上别无他法，才会想用这么极端的方式让大家了解到护士职业不为人知的一面。有的人死轻于鸿毛，有的人死重于泰山。,2020-07,1
1256.0,李医生，什么时候能得到生活的眷顾呢,2022-08,0
614.0,致敬,2020-09,0
24.0,加油,2020-02,1
719.0,长夜难明,2020-10,1
63.0,求求你了 活着,2020-02,0
800.0,新年快乐想念你,2020-12,0
409.0,晚上好，李医生。,2020-05,0
513.0,一个大坝的命运，是由最薄弱的地方所决定， 一辆大巴的命运，由车上最绝望的人来决定。  ……唉………………,2020-07,1
1075.0,有的人可能再也不会见面了对吧。,2021-12,1
97.0,多么希望你再发一条微博呀,2020-02,0
546.0,早啊李先生，今天又是一个平凡的日子，每天固定时间做固定的事,2020-08,1
738.0,李文亮医生 中秋快乐,2020-10,0
1359.0,晚上好，终于结束了,2022-12,1
1513.0,战役胜利了！可惜你再也看不到了。愿你在那边安好，不要当什么英雄，做个普通人。🙏🙏🙏🙏🙏🙏也保佑我们在这里安好。🙏🙏🙏🙏🙏🙏拜谢了。,2020-04,1
96.0,人间真恶心，更恶心的是我却是其中一员。,2020-02,1
33.0,一路走好,2020-02,0
1200.0,李医生，晚安，今天也有人说出了真话呀，希望她平安，听到录音想起您了。,2022-04,0
456.0,前来恭喜一下,2020-06,0
1161.0,疫情快好起来吧!,2022-03,1
1391.0,三年了，李医生。现在真的是水深火热的生活。,2022-12,1
1383.0,李医生，世界自由了。,2022-12,1
14.0,好走,2020-02,0
625.0,致敬英雄,2020-09,0
541.0,你在天堂看见了吗，我们在人间悲哀的努力着,2020-08,0
1084.0,早上来办公室看了半天球赛，不想修改毕业论文,2021-12,1
1282.0,李医生，第一次疫情和我隔这么近，快好起来吧，我想在贵阳有个家,2022-09,1
1145.0,又是一年，真的好快！,2022-02,1
367.0,左脚膝盖酸。要变天了吗？风湿？,2020-04,1
406.0,生活太难,2020-05,1
1089.0,李医生  我们这里下雪了  是南方的一个小城  已经有好几年没有下过啦  真的好激动,2021-12,1
1277.0,李医生，成都解封失败。什么时候解封啊。,2022-09,1
1100.0,开心开心,2022-01,1
902.0,李医生 我今年刚毕业 疫情影响的找工作也找不到合适的 我想回家 可是家里人觉得我在青岛比在家好 可是青岛真的没有想的那么好 我妈年纪大了 我还要照顾弟弟妹妹 压力好大 有时候就不知道自己到底能不能照顾好这个家,2021-02,1
1323.0,走好！,2022-12,0
111.0,走好，虽然你已看不见这些，但仍希望你走好,2020-02,0
80.0,求你了！！挺住！！！！,2020-02,0
1518.0,李医生，今天我家猫咪生了两只小猫仔，特别可爱的小加菲。我在准备上海的比基尼比赛，最近过的有点辛苦，想想今年2020年，大家都这么辛苦，我也可以挺过来，希望北京疫情控制住，大家一切安好啊～晚安😴,2020-06,1
893.0,李医生   二月第一天哦,2021-02,0
503.0,希望她一切都好,2020-07,1
351.0,考了一天的试 为了自己以后的工作顺利 加油！,2020-04,1
1121.0,唯一能让我暂时安心的就是玩游戏，充钱，在里面找成就感,2022-01,1
508.0,好久不见，哭出来好了一些晚安啦,2020-07,1
361.0,我也来说几句，你要好好的，在天上。,2020-04,0
1022.0,医生，我准备去武汉玩啦,2021-10,1
1285.0,李医生，你说我真的能彻底释怀嘛，还是一见到人又开始内耗了,2022-09,1
402.0,李医生晚安,2020-05,0
67.0,拜托了好起来啊,2020-02,0
219.0,李医生  美帝感染直奔50万，外需疲软经济承压啊，活着也难,2020-03,1
629.0,致敬！谢谢您！,2020-09,0
960.0,亮哥我今天也帮到别人啦 向你致敬,2021-06,1
114.0,李医生谢谢您来过，愿您天国一切安好，没有遗憾,2020-02,0
430.0,今天竟然刷到多年以前听过的一首歌，电视剧《血疑》主题曲！听得泪流满面,2020-05,1
779.0,老李  几天没来了  最近好烦  记得上次和你说了  我和他在手机上谈了一场恋爱  可也就是十天的时间  最后分手连一面也没见到  男人翻脸真快  呵呵  我在笑自己  这么大年纪了  还会被骗  ……  老李你是好人  不说假话  就因为不说假话  你才会离开爱你的人   ……   你要在上面好好的,2020-11,1
932.0,老李，在准备考研，可我好难过,2021-04,1
1500.0,哈咯！有俩天没来了，天气逐渐好转了。明天应该是晴天，论文真的好难写啊！前天把论文上传之后竟然忘记了提交，真是够迷糊😱这个毛病得改改了！最后但行正义事，何须问归途！致敬,2020-03,1
1024.0,会好的。李医生，节日快乐,2021-10,0
31.0,要好好活着,2020-02,1
1498.0,🙏,2020-03,0
1404.0,三年了李医生，全国解封了，没有忘记你,2022-12,0
648.0,晚安李医生,2020-09,0
392.0,晚安...该死的五一调休...这周日快忙疯了..教授又要让 presentation...,2020-04,1
38.0,一路走好！,2020-02,0
214.0,說欣慰，是讓在世的家人不要太難過，然而，這是遲來的正義與公道⋯,2020-03,1
1183.0,李医生，早安,2022-04,0
1283.0,李医生，我不想再听请扫场所码，行程码，健康码的声音了,2022-09,1
1473.0,我一直觉得我很早熟 以前都是佯装懂事 直到这段关系的成熟 我才知道成熟稳重的关系到底是怎么样 我以前很容易发火 经常把他搞得很蒙 我以前消费观不节制 经常让他觉得我不适合长久在一起 曾几何时我也以为他会受不了 可感谢他选择留下来慢慢了解我 去懂我 本不门当户对的一段关系谢谢他治愈了我的不安,2023-03,1
951.0,今天突然想起你 所以来看看 本来在担心很多人都已经忘记你 但是看到评论区才发现还有那么多人依然记得你,2021-05,0
695.0,如果您真的能听到的话，请祝我睡个好觉好吗，我已经很久没有好好的睡一觉了，不想在梦里也是哭着醒来的，伤害人的是他，凭什么我活在黑暗里,2020-09,1
